MovieID,Title,Genres,Actors,Keywords
2362,Glen or Glenda (1953),Drama,"Bela Lugosi, Edward D. Wood Jr., Lyle Talbot, Timothy Farrell, Dolores Fuller, 'Tommy' Haynes, Charlie Crafts, Conrad Brooks, Henry Bederski, Carol Daugherty, 'Captain' DeZita, Helen Miles, Shirley Speril, Amzie Strickland, Harry Thomas, William C. Thompson, 'Mr. Walter' Hadjwiecyz, George Weiss, Evelyn Wood","transvestism, transvestite, psychology, surrealism, b movie, wool, lgbt, 1950s, hermaphrodite, gay theme"
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,"Akira Takarada, Momoko Kôchi, Akihiko Hirata, Takashi Shimura, Fuyuki Murakami, Sachio Sakai, Ren Yamamoto, Toyoaki Suzuki, Toranosuke Ogawa, Hiroshi Hayashi, Seijirô Onda, Kin Sugai, Haruo Nakajima, Tsuruko Mano, Kokuten Kōdō, Tadashi Okabe, Jirô Mitsuaki, Ren Imaizumi, Sôkichi Maki, Kenji Sahara, Yasuhisa Tsutsumi, Takeo Oikawa, Junpei Natsuki, Katsumi Tezuka, Saburô Iketani, Shizuko Azuma, Shizuko Higashi, Kiyoshi Kamata, Keiji Sakakida, Tamae Sengo","ship, island, japan, atomic bomb, shipwreck, giant monster, nuclear radiation, tokyo, japan, dinosaur, black and white, creature feature, kaiju, post war japan, animal horror, godzilla, tokusatsu"
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,"Keiju Kobayashi, Ken Tanaka, Yasuko Sawaguchi, Shin Takuma, Yōsuke Natsuki, Eitarō Ozawa, Taketoshi Naitō, Nobuo Kaneko, Mizuho Suzuki, Junkichi Orimoto, Hiroshi Koizumi, Kunio Murai, Kei Satō, Shigeo Katō, Walter Nichols, Alexander Kilis, Takenori Emoto, Koji Ishizaka, Tetsuya Takeda, Joe Raznack, Joseph Grace, Kenpachirō Satsuma, Akira Toriyama, Yuji Horii, Akira Sakuma","brother, cold war, soviet union, giant monster, cover-up, reporter, pop music, parasite, creature feature, reboot, kaiju, political unrest, lice, godzilla, tokusatsu"
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,,
2366,King Kong (1933),Action|Adventure|Horror,"Robert Armstrong, Fay Wray, Bruce Cabot, Frank Reicher, Victor Wong, James Flavin, Sam Hardy, Noble Johnson, Steve Clemente, Roscoe Ates, Merian C. Cooper, Frances Curry, Paul Porcasi, Ernest B. Schoedsack, Harry Strang, Bill Williams, Dick Curtis, Reginald Barlow, Roy Brent, Edward Clark, Harry Cornbleth, James Dime, Charlie Hall, Allen Jenkins, George Magrill, John Northpole, Gil Perkins, Jack Perry, Harry Tenbrook, Sailor Vincent, Blackie Whiteford, Dorothy Gulliver, Carlotta Monti, Sandra Shaw, Louise Emmons, Everett Brown, Onest Conley, Odel Conley, Madame Sul-Te-Wan","new york city, ship, exotic island, island, unsociability, screenplay, movie business, great depression, dinosaur, black and white, pre-code, sea voyage, damsel in distress, empire state building, giant ape, animal horror, great ape, king kong"
2367,King Kong (1976),Action|Adventure|Horror,"Jeff Bridges, Jessica Lange, Charles Grodin, John Randolph, René Auberjonois, Julius Harris, Jack O'Halloran, Ed Lauter, John Agar, Jorge Moreno, Mario Gallo, John Lone, Garry Walberg, Keny Long, Sid Conrad, George S. Whiteman, Wayne Heffley, Todd Baker, Corbin Bernsen, Ray Buktenica, Larry M. Byrd, Peter Cullen, S.C. Dacy, James Dunaway, Ned Gill, Donald F. Glut, Walt Gorney, Shawn McAllister, Eve McVeagh, Larry Naschel, Ira S. Rosenstein, David Roya, David Ulmer, Kristephan Warren-Stevens, Brent Huff, Rick Baker, Dennis Fimple","indigenous, giant snake, remake, giant animal, world trade center, manhattan, new york city, giant ape, indian ocean, king kong"
2368,King Kong Lives (1986),Action|Adventure|Horror,"Linda Hamilton, Brian Kerwin, John Ashton, Peter Michael Goetz, Peter Elliott, Frank Maraden, George Antoni, Robin Cahall, Jimmie Ray Weeks, Michael Forest, Marc Clement, Jim Grimshaw, Leon Rippy, Mike Starr, Jessica Lange, Jeff Bridges, Michael McClendon, Bernard Addison","pregnancy, sequel, animal abuse, giant animal, military, body torn apart, heart transplant, artificial heart, giant ape, eaten by animal, hunters, king kong"
2369,Desperately Seeking Susan (1985),Comedy|Romance,"Rosanna Arquette, Madonna, Aidan Quinn, Mark Blum, Robert Joy, Laurie Metcalf, Anna Thomson, Will Patton, Steven Wright, John Turturro, Giancarlo Esposito, Richard Hell, Rockets Redglare, Annie Golden, Richard Edson, Ann Magnuson, John Lurie, Peter Maloney, Anne Carlisle, Victor Argo, José Angel Santana, Steve Bosh, Daisy Bradford, Mary Joy, Rosemary Hochschild, Iris Chacón Tapia, Shirley Stoler, J.B. Waters, Arto Lindsay, Henry Adler, Marty Gold, Michael R. Chin, Patrick John Hurley, Timothy Carhart, Curt Dempster, Shirley Kaplan, Lázaro Pérez, John Hoyt, Gary Ray, Gary Binkow, Michael Bramon, Joyce Griffen, Paul Austin, Richard S. Lowy, Donna Ritchie, Kim Chan, Michael Badalucco, Elie J. Boubli, Adele Bertei, Peter Castellotti, Wende Dasteel, Steve Eidel, Michael Kaufman, Ilene Kristen, Carol Leifer, Richard Portnow, Isabel García Lorca, Tim Ransom, Gilda Torterello, Stanley Burns, Sandy Dell, Robert Dahdah, Edward Galland, Kevin Harris, David Kellman, Harsh Nayyar, Robert Shafran, Frank Stellato, John Spacely","amnesia, lonely hearts ad, woman director"
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,"Powers Boothe, Charley Boorman, Meg Foster, Yara Vaneau, William Rodriguez, Estee Chandler, Dira Paes, Eduardo Conde, Ariel Coelho, Peter Marinker, Mario Borges, Átila Iório, Gabriel Arcanjo, Gracindo Júnior, Arthur Muhlenberg, Chico Terto, Ruy Polanah, Maria Helena Velasco, Tetchie Agbayani, Paulo Vinícius, Aloisio Flores, Joao Mauricio Carvalho, Isabel Bicudo, Patricia Prisco, Silvana de Faria","parent child relationship, amazon rainforest, based on true story, jungle, south america, missing child, child kidnapping, deforestation, rainforest, indigenous peoples"
2371,Fletch (1985),Comedy,"Chevy Chase, Tim Matheson, Dana Wheeler-Nicholson, Joe Don Baker, Richard Libertini, Geena Davis, M. Emmet Walsh, George Wendt, Kenneth Mars, Bill Henderson, William Traylor, George Wyner, Tony Longo, Larry Jenkins, Ralph Seymour, Kareem Abdul-Jabbar, William Sanderson, Beau Starr, James Avery, Peggy Doyle, David W. Harper, Burton Gilliam, Chick Hearn, Alison La Placa, Merv Maruyama, Robert Sorrells, Rick Garcia","journalist, rio de janeiro, dirty cop, police corruption, disguise, assumed identity, heroin addict, cabana, country club, divorce lawyer, insurance scam, santa monica, california, social engineering, hilarious"
2372,Fletch Lives (1989),Comedy,"Chevy Chase, Hal Holbrook, Julianne Phillips, R. Lee Ermey, Richard Libertini, Randall ""Tex"" Cobb, Cleavon Little, George Wyner, Patricia Kalember, Geoffrey Lewis, Richard Belzer, Phil Hartman, Titos Vandis, Don Hood, Dennis Burkley, Noelle Beck, Don Brockett, Constance Shulman, William Traylor, Barney D. Arceneaux, Roy Babich, Mary Battilana, Walter Charles, Robert Dawson, Darren Dublin, R. Bruce Elliott, Patrick Farrelly, Grace Gaynor, Richmond Harrison, Catherine Hearne, Charlie Holliday, Christian Kauffmann, Matthew Kimbrough, Johnny Kline, Clarence M. Landry, Marcella Lowery, Jordan Lund, Tom McCleister, Patricia G. McConnell, Dick McGarvin, Keith Mills, Michael P. Moran, Louis M. Rapaport, Robert Silver, Ebbe Roe Smith, R. David Smith, John Wylie, Herbert Benkman, Dustin Dugas Schuetter","journalist, plantation, louisiana, sequel, fish out of water, los angeles, california, murder suspect, televangelist, toxic waste, hilarious"
2373,Red Sonja (1985),Action|Adventure,"Arnold Schwarzenegger, Brigitte Nielsen, Sandahl Bergman, Paul L. Smith, Ernie Reyes Jr., Ronald Lacey, Pat Roach, Terry Richards, Janet Ågren, Donna Osterbuhr, Lara Lamberti, Hans Meyer, Francesca Romana Coluzzi, Stefano Maria Mioni, Tutte Lemkow, Kiyoshi Yamasaki, Tad Horino, Sven-Ole Thorsen, Erik Holmey","epic, monster, swordplay, villainess, queen, talisman, based on comic, warrior, high fantasy, sword and sorcery"
2374,Gung Ho (1986),Comedy|Drama,"Michael Keaton, Gedde Watanabe, George Wendt, Mimi Rogers, John Turturro, Sō Yamamura, Sab Shimono, Rick Overton, Clint Howard, Jihmi Kennedy, Michelle Johnson, Rodney Kageyama, Rance Howard, Patti Yasutake, Jerry Tondo, Dennis Sakamoto, Stan Egi, Martin Ferrero, James Ritz, Dock P. Ellis Jr., Richard M. McNally, Jean Speegle Howard, Thomas Ikeda, Mariye Inouye, Linda Carola, Tamie Saiki, Nann Mogg, Paul C. Nolan, R. Scott Peck, Joseph Pilato, William S. Bartman, Tommy Lafitte, Jim S. Cash, Kim Chan, Bill Dalzell, Tak Kubota, Frank Seals Jr., Maria Barney, Robert Hammond, John W. Iwanonkiw, Lynette Jenkins, Daniel Krell, Fred Lehman, Wil Masisak, Joe Shelby, Ryonosuke Shiono, Jaime Vermeulen","factory worker, factory, worker, japan, pennsylvania, usa, culture clash, automobile industry, business, unemployment, auto industry, car factory"
2375,"Money Pit, The (1986)",Comedy,"Tom Hanks, Shelley Long, Alexander Godunov, Maureen Stapleton, Joe Mantegna, Philip Bosco, Josh Mostel, Yakov Smirnoff, Carmine Caridi, Brian Backer, Billy Lombardo, Mia Dillon, John van Dreelen, Douglass Watson, Lucille Dobrin, Tetchie Agbayani, Scott Turchin, Radu Gavor, Grisha Dimant, Lutz Rath, Leslie West, Joey Balin, Wendell Pierce, Susan Browning, Henry Judd Baker, Mary Louise Wilson, Irving Metzman, Frank Marden, Michael Russo, Joe Ponazecki, Michael Hyde, Mike Starr, Frankie Faison, Jake Steinfeld, Matthew Cowles, Nestor Serrano, Michael Jeter, Afemo Omilami, Bruno Iannone, Ron Foster, Alan Altshuld, Tzi Ma, J. Cynthia Brooks","rock star, chaos, price, house, home ownership, old house"
2376,"View to a Kill, A (1985)",Action,"Roger Moore, Tanya Roberts, Christopher Walken, Grace Jones, Patrick Macnee, Patrick Bauchau, David Yip, Fiona Fullerton, Manning Redwood, Alison Doody, Willoughby Gray, Desmond Llewelyn, Robert Brown, Lois Maxwell, Walter Gotell, Geoffrey Keen, Jean Rougerie, Daniel Benzali, Bogdan Kominowski, Papillon Soo, Mary Stavin, Dominique Risbourg, Carole Ashby, Anthony Chinn, Joe Flood, Gérard Buhr, Dolph Lundgren, Tony Sibbald, Bill Ackridge, Ron Tarr, Taylor McAuley, Seva Novgorodtsev, Maud Adams, Michael G. Wilson, Paula Thomas, Barrie Holland","london, england, helicopter, fire, drug abuse, france, paris, france, england, san francisco, california, horse race, secret identity, fire engine, villain, earthquake, ascot, silicon valley, zeppelin, snowboarding, microchip, doping, racehorse, flooding, snow, golden gate bridge, terrorism, british secret service, snow skiing, eiffel tower, paris, firefighter"
2377,Lifeforce (1985),Horror|Sci-Fi,"Steve Railsback, Peter Firth, Frank Finlay, Mathilda May, Patrick Stewart, Michael Gothard, Nicholas Ball, Aubrey Morris, Nancy Paul, John Hallam, John Keegan, Bill Malin, Derek Benfield, Jerome Willis, John Woodnutt, John Forbes-Robertson, Peter Porteous, Katherine Schofield, Owen Holder, Jamie Roberts, Russell Sommers, Patrick Connor, Sidney Kean, Paul Cooper, Chris Sullivan, Burnell Tucker, Chris Jagger, Barrie Holland, John Larroquette","space marine, flying saucer, vampire, comet, alien, halley's comet"
2378,Police Academy (1984),Comedy,"Steve Guttenberg, Kim Cattrall, G.W. Bailey, Bubba Smith, Donovan Scott, George Gaynes, Andrew Rubin, David Graf, Leslie Easterbrook, Michael Winslow, Debralee Scott, Bruce Mahler, Ted Ross, Scott Thomson, Brant von Hoffman, Marion Ramsey, Georgina Spelvin, Doug Lennox, George R. Robertson, Don Lake, Bill Lynn, Michael J. Reynolds, Joyce Gordon, Don Payne, Bruce McFee, Beth Amos, Araby Lockhart, Barry Greene, Gary Farmer, Josef Field, Gary Colwell, James Bearden, Fred Brigham, Marco Bianco, Ted Hanlan, F. Braun McAsh, Rob Watson, Roger Dunn, Vladimir Bondarenko, J. Winston Carroll, David Clement, George E. Zeeman, Gino Marrocco, Gene Mack, Bob Collins, Danny Pawlick, Ruth Sisberg, Peter Cox, Danny Lima, Dwayne McLean, Brent Meyer, Carole Alderson, Suzanne Barker, Kimberley Boorman, Jayne Broughton, Julie McLeod, Karen Robyn, James D. Brown, Charles W. Gray, John Hawkes, Kay Hawtrey, Wink Roberts, Dar Robinson, T.J. Scott, Hugh Wilson, John Sampson","trainer, recruit, shenanigan, police academy"
2379,Police Academy 2: Their First Assignment (1985),Comedy,"Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow, Bruce Mahler, Marion Ramsey, Colleen Camp, Howard Hesseman, Art Metrano, George Gaynes, Bobcat Goldthwait, Julie Brown, Peter Van Norden, Tim Kazurinsky, Ed Herlihy, Sandy Ward, Lance Kinsey, Christopher Jackson, Church Ortiz, George R. Robertson, Arthur Batanides, Jackie Joseph, Andrew Paris, Monica Parker, Kenji Shintani, Jennifer Darling, Lucy Lee Flippin, Jason Hervey, Diana Bellamy, Julie Paris, Debra Dusay, Jim Boyce, Tim Haldeman, Bert Williams, Pamela Matheson, Bufort McClerkins, Conrad Hurtt, William Yamadera, Morris Beers, G.W. Bailey, Chester Grimes, Rich Hall, Wayne Montanio, Tom Morga, Danny Nero, Bill M. Ryusaki, Brian J. Williams","espionage, handcuffs, investigation, police chief, police operation, police everyday life, police academy, commandant"
2380,Police Academy 3: Back in Training (1986),Comedy,"Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow, Marion Ramsey, Leslie Easterbrook, Art Metrano, Tim Kazurinsky, Bobcat Goldthwait, George Gaynes, Shawn Weatherly, Scott Thomson, Brant von Hoffman, Bruce Mahler, Ed Nelson, Debralee Scott, Lance Kinsey, Brian Tochi, Andrew Paris, George R. Robertson, Georgina Spelvin, David Huband, R. Christopher Thomas, David James Elliott, Arthur Batanides, Jack Creley, Rita Tuckett, Chas Lawther, Lyn Jackson, Mary Ann Coles, Sam Stone, Grant Cowan, Bruce Pirie, Doug Lennox, Theo Caesar, Susan DeRyck, Marcia Watkins, Pam Hyatt, Fran Gebhard, Les Nirenberg, Gloria Summers, Fred Livingstone, Gladys O'Connor, Elias Zarou, Gary Flanagan, Pierre Berube, Peter Colvey, Alex Pauljuk, Anton Tyukodi, Jean Frenette, Paul Maslansky, Jerry Paris, T.J. Scott","governor, competition, sequel, police academy"
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,"Steve Guttenberg, Bubba Smith, Michael Winslow, David Graf, Tim Kazurinsky, Sharon Stone, Leslie Easterbrook, Marion Ramsey, Lance Kinsey, G.W. Bailey, Bobcat Goldthwait, George Gaynes, Derek McGrath, Scott Thomson, Billie Bird, George R. Robertson, Brian Tochi, Brian Backer, David Spade, Tab Thacker, Corinne Bohrer, Randall ""Tex"" Cobb, Michael McManus, Colleen Camp, Andrew Paris, Arthur Batanides, Jackie Joseph, Arnie Hardt, Frank Canino, Bob Lem, François Klanfer, Denis De Laviolette, Joey Pomanti, Harvey Chao, Michelle Duquet, Jack Creley, Ted Simonett, Kay Hawtrey, Sid Gould, Megan Smith-Harris, Don Ritchie, Rummy Bishop, Carolyn Scott, Marc Leger, Larry Schwartz, James Carroll, Brent Myers, Michael Rhoades, Diane Fabian, Glenn Preston, Steve Caballero, Tommy Guerrero, Tony Hawk, Mike McGill, Chris Miller, Lance Mountain, Wayne Charbrol, Jean Frenette, Ed Hsing, Marc Kubota, Wilson Khoa, Harold Kojima, Glenn Kwann, Brian Sakamoto, Jim Wong","handcuffs, police chief, police operation, police everyday life, police headquarter"
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,"Bubba Smith, David Graf, Michael Winslow, Leslie Easterbrook, Marion Ramsey, Janet Jones, Lance Kinsey, Matt McCoy, G.W. Bailey, George Gaynes, René Auberjonois, George R. Robertson, Tab Thacker, Archie Hahn, James Hampton, Jerry Lazarus, Beans Morocco, Dana Mark, Richard Jasen, Ruth Farley, Kathryn Graf, Via Van Ness, Alan Myerson, Dan Fitzgerald, Arthur Edwards, Jeff Gillen, Susan Hatfield, Ed Kovens, Tom Kouchalakos, Ruben Rabasa, Angie Reno, Scott Weinger, Pam Bogart, Toni Crabtree, Nelson Oramas, Julio Oscar Mechoso, Joni Siani, Jeff Breslauer","handcuffs, investigation, police operation, police everyday life, miami beach"
2383,Police Academy 6: City Under Siege (1989),Comedy,"Bubba Smith, David Graf, Michael Winslow, Leslie Easterbrook, Marion Ramsey, Lance Kinsey, Matt McCoy, Bruce Mahler, G.W. Bailey, George Gaynes, Kenneth Mars, Gerrit Graham, George R. Robertson, Brian Seeman, Darwyn Swalve, Billie Bird, Arthur Batanides, Beans Morocco, Alexander Folk, Michael Fosberg, Fritz Bronner, Alan Hunter, Mark J. Goodman, Daniel Ben Wilson, Greg Collins, Christopher Wolf, Angelo Tiffe, Anthony Montes, Anna Mathias, Melle Mel, Ralph Blandshaw, Starr Gilliard, Dennis Ott, Susan Hegarty, Peter Elbling, Gary Carlos Cervantes, Darryl Henriques, Allison Mack, Michael Leopard, Rusdi Lane, Peder Melhuse, Kort Falkenberg, Gerry Lock, Gary P. Smith, Roger E. Reid, Keith H. Moore, Lou Butera, Roberta Haynes, Tom Lawrence","competition, gangster, mayor, investigation, adversary, gang, jewel thief"
2384,Babe: Pig in the City (1998),Children's|Comedy,"E. G. Daily, Magda Szubanski, James Cromwell, Mickey Rooney, Mary Stein, Danny Mann, Glenne Headly, Steven Wright, James Cosmo, Nathan Kress, Myles Jeffrey, Julie Godfrey, Janet Foye, Pamela Hawkins, Paul Livingston, Kim Story, John Upton, Stanley Ralph Ross, Russi Taylor, Adam Goldberg, Eddie Barth, Bill Capizzi, Miriam Margolyes, Hugo Weaving, Jim Cummings, Katie Leigh, Evelyn Krape, Charles Bartlett, Michael Edward-Stevens, Al Mancini, Larry Moss, Roscoe Lee Browne, Lisa Bailey, Balyne Barbosa, Victor Brandt, Jeannie Elias, Pippa Grandison, Mark Hammond, J.D. Hall, Wendy Hammers, Scotty Leavenworth, Julie Oppenheimer, Deborah Packer, Roger Rose, Carly Schroeder, Joseph R. Sicari, Aaron Spann, Drew Lexi Thomas, Naomi Watts, Christian Manon, Richard Huggett, Cecelia Yates, Damian Monk, Anthony Phelan, Basil Clarke, Richard Carter, Barbara Harris, Dominic Condon","farm, pig, chaos, piggy bank, piglet, anthropomorphism, talking dog, dog, chimpanzee, talking pig"
2385,Home Fries (1998),Comedy|Romance,"Drew Barrymore, Catherine O'Hara, Luke Wilson, Jake Busey, Shelley Duvall, Kim Robillard, Daryl Mitchell, Lanny Flaherty, Chris Ellis, Blue Deckert, Mark Walters, Shane Steiner, Theresa Merritt, Jill Parker-Jones, Morgana Shaw, Robert Graham, Zeke Mills, John Hawkes, Brady Coleman, Jean Donatto, Mona Lee Fultz, Marco Perella, Meason Wiley, Zachary Moore, Al Castellanos, John Ward Nielsen","infidelity, waitress, funeral, widow, pregnancy, fast food restaurant, hamburger, dysfunctional family, junk food, mistress, pregnant woman"
2386,Jerry Springer: Ringmaster (1998),Drama,"Jerry Springer, Jaime Pressly, Molly Hagan, William McNamara, Michael Dudikoff, Wendy Raquel Robinson, Michael Jai White, Ashley Holbrook, Tangie Ambrose, Nicki Micheaux, Rebecca Broussard, John Capodice, Krista Tesreau, Dawn Maxey, Jerry Giles, Reamy Hall, Thea Vidale, Korrine St. Onge, M.C. Gainey, Robert Harvey, Conrad Goode, Kimberly Pullis, Ron Orbach, Lucia Sullivan, Stephanie Swinney, Jason Lewis",talk show
2387,Very Bad Things (1998),Comedy|Crime,"Christian Slater, Cameron Diaz, Jon Favreau, Leland Orser, Jeremy Piven, Daniel Stern, Jeanne Tripplehorn, Rob Brownstein, Blake Gibbons, Tyler Cole Malinger, Joey Zimmerman, Russell B. McKenzie, Kobe Tai, Pancho Demmings, Lawrence Pressman, Brian Grandison, John Cappon, Steve Fitchpatrick, Angelo Di Mascio Jr., Linda Klein, Peter Berg, Brian Grandison","hotel, prostitute, psychopath, cocaine, black humor, stag night, friends, murder, marijuana, wedding, las vegas, death, accident"
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,"Alessandro Gassmann, Mehmet Günsür, Francesca D'Aloja, Halil Ergün, Şerif Sezer, Başak Köklükaya, Carlo Cecchi, Alberto Molinari, Zerrin Arbaş, Ludovica Modugno, Necdet Mahfi Ayral, Şahnaz Çakıralp, Burak Barakaci, Zozo Toledo","coming out, love triangle, bath house, turkey, love affair, lgbt, gay theme"
